"","tiplabel","sciName","BM","Lat_centroid","Assembly.Level","Assembly.Stats.Contig.N50","Assembly.Stats.Scaffold.N50","Assembly.Submission.Date","zoo_Source","Species_Name","gen","fam","ord","clade","higher","MSW3_sciName_matched","genes","extinct.","samp","PC"
"1575","Enchisthenes_hartii_PHYLLOSTOMIDAE_CHIROPTERA","Enchisthenes_hartii",0.016,3.768639205,NA,NA,NA,NA,NA,"Enchisthenes_hartii","Enchisthenes","PHYLLOSTOMIDAE","CHIROPTERA","Yangochiroptera","Laurasiatheria","Enchisthenes_hartii",3,0,"sampled","PC16_PhyllostomidRelated"
"1576","Enhydra_lutris_MUSTELIDAE_CARNIVORA","Enhydra_lutris",23.5,52.23510538,"Scaffold",23473,9763901,"2019-06-24","2. Existing assembly in 241-way","Enhydra_lutris","Enhydra","MUSTELIDAE","CARNIVORA","Caniformes","Laurasiatheria","Enhydra_lutris",19,0,"sampled","PC22_Carnivora"
"1577","Eoglaucomys_fimbriatus_SCIURIDAE_RODENTIA","Eoglaucomys_fimbriatus",0.712,33.66384586,NA,NA,NA,NA,NA,"Eoglaucomys_fimbriatus","Eoglaucomys","SCIURIDAE","RODENTIA","Squirrel-related","Euarchontoglires","Eoglaucomys_fimbriatus",1,0,"sampled","PC13_SquirrelRelated"
"1578","Eolagurus_luteus_CRICETIDAE_RODENTIA","Eolagurus_luteus",0.026,44.98871843,NA,NA,NA,NA,NA,"Eolagurus_luteus","Eolagurus","CRICETIDAE","RODENTIA","Mouse-related","Euarchontoglires","Eolagurus_luteus",1,0,"sampled","PC12_Cricetidae"
"1579","Eolagurus_przewalskii_CRICETIDAE_RODENTIA","Eolagurus_przewalskii",0.016,42.85373993,NA,NA,NA,NA,NA,"Eolagurus_przewalskii","Eolagurus","CRICETIDAE","RODENTIA","Mouse-related","Euarchontoglires","Eolagurus_przewalskii",0,0,"imputed","PC12_Cricetidae"
"1580","Eonycteris_major_PTEROPODIDAE_CHIROPTERA","Eonycteris_major",0.0728,0.864032822,NA,NA,NA,NA,NA,"Eonycteris_major","Eonycteris","PTEROPODIDAE","CHIROPTERA","Yinpterochiroptera","Laurasiatheria","Eonycteris_major",1,0,"sampled","PC19_Yinpterochiroptera"
"1581","Eonycteris_robusta_PTEROPODIDAE_CHIROPTERA","Eonycteris_robusta",0.0775,10.1861261,NA,NA,NA,NA,NA,"Eonycteris_robusta","Eonycteris","PTEROPODIDAE","CHIROPTERA","Yinpterochiroptera","Laurasiatheria","Eonycteris_robusta",4,0,"sampled","PC19_Yinpterochiroptera"
"1582","Eonycteris_spelaea_PTEROPODIDAE_CHIROPTERA","Eonycteris_spelaea",0.0581,11.20391961,"Contig",8002591,NA,"2018-09-07",NA,"Eonycteris_spelaea","Eonycteris","PTEROPODIDAE","CHIROPTERA","Yinpterochiroptera","Laurasiatheria","Eonycteris_spelaea",5,0,"sampled","PC19_Yinpterochiroptera"
"1583","Eospalax_fontanierii_SPALACIDAE_RODENTIA","Eospalax_fontanierii",0.245,35.94997387,NA,NA,NA,NA,NA,"Eospalax_fontanierii","Eospalax","SPALACIDAE","RODENTIA","Mouse-related","Euarchontoglires","Eospalax_fontanierii",4,0,"sampled","PC9_Spalacidae"
"1584","Eospalax_rothschildi_SPALACIDAE_RODENTIA","Eospalax_rothschildi",0.24,33.16623187,NA,NA,NA,NA,NA,"Eospalax_rothschildi","Eospalax","SPALACIDAE","RODENTIA","Mouse-related","Euarchontoglires","Eospalax_rothschildi",4,0,"sampled","PC9_Spalacidae"
"1585","Eospalax_smithii_SPALACIDAE_RODENTIA","Eospalax_smithii",0.379,34.59834459,NA,NA,NA,NA,NA,"Eospalax_smithii","Eospalax","SPALACIDAE","RODENTIA","Mouse-related","Euarchontoglires","Eospalax_smithii",1,0,"sampled","PC9_Spalacidae"
"1586","Eothenomys_cachinus_CRICETIDAE_RODENTIA","Eothenomys_cachinus",0.03924719,25.8519182,NA,NA,NA,NA,NA,"Eothenomys_cachinus","Eothenomys","CRICETIDAE","RODENTIA","Mouse-related","Euarchontoglires","Eothenomys_cachinus",2,0,"sampled","PC12_Cricetidae"
"1587","Eothenomys_chinensis_CRICETIDAE_RODENTIA","Eothenomys_chinensis",0.0453,29.67788157,NA,NA,NA,NA,NA,"Eothenomys_chinensis","Eothenomys","CRICETIDAE","RODENTIA","Mouse-related","Euarchontoglires","Eothenomys_chinensis",4,0,"sampled","PC12_Cricetidae"
"1588","Eothenomys_custos_CRICETIDAE_RODENTIA","Eothenomys_custos",0.0308,27.60642689,NA,NA,NA,NA,NA,"Eothenomys_custos","Eothenomys","CRICETIDAE","RODENTIA","Mouse-related","Euarchontoglires","Eothenomys_custos",2,0,"sampled","PC12_Cricetidae"
"1589","Eothenomys_melanogaster_CRICETIDAE_RODENTIA","Eothenomys_melanogaster",0.027,28.31881289,NA,NA,NA,NA,NA,"Eothenomys_melanogaster","Eothenomys","CRICETIDAE","RODENTIA","Mouse-related","Euarchontoglires","Eothenomys_melanogaster",5,0,"sampled","PC12_Cricetidae"
"1590","Eothenomys_miletus_CRICETIDAE_RODENTIA","Eothenomys_miletus",0.0507,26.300802,NA,NA,NA,NA,NA,"Eothenomys_miletus","Eothenomys","CRICETIDAE","RODENTIA","Mouse-related","Euarchontoglires","Eothenomys_miletus",3,0,"sampled","PC12_Cricetidae"
"1591","Eothenomys_olitor_CRICETIDAE_RODENTIA","Eothenomys_olitor",0.022,26.11312304,NA,NA,NA,NA,NA,"Eothenomys_olitor","Eothenomys","CRICETIDAE","RODENTIA","Mouse-related","Euarchontoglires","Eothenomys_olitor",1,0,"sampled","PC12_Cricetidae"
"1592","Eothenomys_proditor_CRICETIDAE_RODENTIA","Eothenomys_proditor",0.0425,27.21341226,NA,NA,NA,NA,NA,"Eothenomys_proditor","Eothenomys","CRICETIDAE","RODENTIA","Mouse-related","Euarchontoglires","Eothenomys_proditor",3,0,"sampled","PC12_Cricetidae"
"1593","Eothenomys_wardi_CRICETIDAE_RODENTIA","Eothenomys_wardi",0.035875842,27.66138232,NA,NA,NA,NA,NA,"Eothenomys_wardi","Eothenomys","CRICETIDAE","RODENTIA","Mouse-related","Euarchontoglires","Eothenomys_wardi",2,0,"sampled","PC12_Cricetidae"
"1594","Eozapus_setchuanus_DIPODIDAE_RODENTIA","Eozapus_setchuanus",0.0326,33.10291769,NA,NA,NA,NA,NA,"Eozapus_setchuanus","Eozapus","DIPODIDAE","RODENTIA","Mouse-related","Euarchontoglires","Eozapus_setchuanus",4,0,"sampled","PC8_Dipodidae"
"1595","Episoriculus_caudatus_SORICIDAE_EULIPOTYPHLA","Episoriculus_caudatus",0.0091,26.76562174,NA,NA,NA,NA,NA,"Episoriculus_caudatus","Episoriculus","SORICIDAE","EULIPOTYPHLA","Soricidae","Laurasiatheria","Episoriculus_caudatus",7,0,"sampled","PC15_Eulipotyphla"
"1596","Episoriculus_fumidus_SORICIDAE_EULIPOTYPHLA","Episoriculus_fumidus",0.0067,23.7710234,NA,NA,NA,NA,NA,"Episoriculus_fumidus","Episoriculus","SORICIDAE","EULIPOTYPHLA","Soricidae","Laurasiatheria","Episoriculus_fumidus",6,0,"sampled","PC15_Eulipotyphla"
"1597","Episoriculus_leucops_SORICIDAE_EULIPOTYPHLA","Episoriculus_leucops",0.0082,27.50709203,NA,NA,NA,NA,NA,"Episoriculus_leucops","Episoriculus","SORICIDAE","EULIPOTYPHLA","Soricidae","Laurasiatheria","Episoriculus_leucops",6,0,"sampled","PC15_Eulipotyphla"
"1598","Episoriculus_macrurus_SORICIDAE_EULIPOTYPHLA","Episoriculus_macrurus",0.0136,26.59850058,NA,NA,NA,NA,NA,"Episoriculus_macrurus","Episoriculus","SORICIDAE","EULIPOTYPHLA","Soricidae","Laurasiatheria","Episoriculus_macrurus",4,0,"sampled","PC15_Eulipotyphla"
"1599","Epixerus_ebii_SCIURIDAE_RODENTIA","Epixerus_ebii",0.592,4.165808939,NA,NA,NA,NA,NA,"Epixerus_ebii","Epixerus","SCIURIDAE","RODENTIA","Squirrel-related","Euarchontoglires","Epixerus_ebii",1,0,"sampled","PC13_SquirrelRelated"
"1600","Epomophorus_angolensis_PTEROPODIDAE_CHIROPTERA","Epomophorus_angolensis",0.1317,-12.86202251,NA,NA,NA,NA,NA,"Epomophorus_angolensis","Epomophorus","PTEROPODIDAE","CHIROPTERA","Yinpterochiroptera","Laurasiatheria","Epomophorus_angolensis",0,0,"imputed","PC19_Yinpterochiroptera"
"1601","Epomophorus_anselli_PTEROPODIDAE_CHIROPTERA","Epomophorus_anselli",0.0656,-12.73382423,NA,NA,NA,NA,NA,"Epomophorus_anselli","Epomophorus","PTEROPODIDAE","CHIROPTERA","Yinpterochiroptera","Laurasiatheria",NA,0,0,"imputed","PC19_Yinpterochiroptera"
"1602","Epomophorus_crypturus_PTEROPODIDAE_CHIROPTERA","Epomophorus_crypturus",0.1111,-16.80516597,NA,NA,NA,NA,NA,"Epomophorus_crypturus","Epomophorus","PTEROPODIDAE","CHIROPTERA","Yinpterochiroptera","Laurasiatheria","Epomophorus_crypturus",0,0,"imputed","PC19_Yinpterochiroptera"
"1603","Epomophorus_gambianus_PTEROPODIDAE_CHIROPTERA","Epomophorus_gambianus",0.1289,9.346943502,NA,NA,NA,NA,NA,"Epomophorus_gambianus","Epomophorus","PTEROPODIDAE","CHIROPTERA","Yinpterochiroptera","Laurasiatheria","Epomophorus_gambianus",2,0,"sampled","PC19_Yinpterochiroptera"
"1604","Epomophorus_grandis_PTEROPODIDAE_CHIROPTERA","Epomophorus_grandis",0.0486,-6.259513558,NA,NA,NA,NA,NA,"Epomophorus_grandis","Epomophorus","PTEROPODIDAE","CHIROPTERA","Yinpterochiroptera","Laurasiatheria","Epomophorus_grandis",0,0,"imputed","PC19_Yinpterochiroptera"
"1605","Epomophorus_labiatus_PTEROPODIDAE_CHIROPTERA","Epomophorus_labiatus",0.063,5.872541812,NA,NA,NA,NA,NA,"Epomophorus_labiatus","Epomophorus","PTEROPODIDAE","CHIROPTERA","Yinpterochiroptera","Laurasiatheria","Epomophorus_labiatus",1,0,"sampled","PC19_Yinpterochiroptera"
"1606","Epomophorus_minimus_PTEROPODIDAE_CHIROPTERA","Epomophorus_minimus",0.044,4.34583762,NA,NA,NA,NA,NA,"Epomophorus_minimus","Epomophorus","PTEROPODIDAE","CHIROPTERA","Yinpterochiroptera","Laurasiatheria","Epomophorus_minimus",0,0,"imputed","PC19_Yinpterochiroptera"
"1607","Epomophorus_wahlbergi_PTEROPODIDAE_CHIROPTERA","Epomophorus_wahlbergi",0.0916,-10.71772559,NA,NA,NA,NA,NA,"Epomophorus_wahlbergi","Epomophorus","PTEROPODIDAE","CHIROPTERA","Yinpterochiroptera","Laurasiatheria","Epomophorus_wahlbergi",6,0,"sampled","PC19_Yinpterochiroptera"
"1608","Epomops_buettikoferi_PTEROPODIDAE_CHIROPTERA","Epomops_buettikoferi",0.1338,7.962342546,NA,NA,NA,NA,NA,"Epomops_buettikoferi","Epomops","PTEROPODIDAE","CHIROPTERA","Yinpterochiroptera","Laurasiatheria","Epomops_buettikoferi",0,0,"imputed","PC19_Yinpterochiroptera"
"1609","Epomops_dobsonii_PTEROPODIDAE_CHIROPTERA","Epomops_dobsonii",0.12,-12.47167901,NA,NA,NA,NA,NA,"Epomops_dobsonii","Epomops","PTEROPODIDAE","CHIROPTERA","Yinpterochiroptera","Laurasiatheria","Epomops_dobsonii",0,0,"imputed","PC19_Yinpterochiroptera"
"1610","Epomops_franqueti_PTEROPODIDAE_CHIROPTERA","Epomops_franqueti",0.1189,-0.424683341,NA,NA,NA,NA,NA,"Epomops_franqueti","Epomops","PTEROPODIDAE","CHIROPTERA","Yinpterochiroptera","Laurasiatheria","Epomops_franqueti",5,0,"sampled","PC19_Yinpterochiroptera"
"1611","Eptesicus_andinus_VESPERTILIONIDAE_CHIROPTERA","Eptesicus_andinus",0.0093,1.393212361,NA,NA,NA,NA,NA,"Eptesicus_andinus","Eptesicus","VESPERTILIONIDAE","CHIROPTERA","Yangochiroptera","Laurasiatheria","Eptesicus_andinus",0,0,"imputed","PC17_VespertilionidRelated"
"1612","Eptesicus_bobrinskoi_VESPERTILIONIDAE_CHIROPTERA","Eptesicus_bobrinskoi",0.0076,47.72544648,NA,NA,NA,NA,NA,"Eptesicus_bobrinskoi","Eptesicus","VESPERTILIONIDAE","CHIROPTERA","Yangochiroptera","Laurasiatheria","Eptesicus_bobrinskoi",1,0,"sampled","PC17_VespertilionidRelated"
"1613","Eptesicus_bottae_VESPERTILIONIDAE_CHIROPTERA","Eptesicus_bottae",0.0142,34.93074729,NA,NA,NA,NA,NA,"Eptesicus_bottae","Eptesicus","VESPERTILIONIDAE","CHIROPTERA","Yangochiroptera","Laurasiatheria","Eptesicus_bottae",2,0,"sampled","PC17_VespertilionidRelated"
"1614","Eptesicus_brasiliensis_VESPERTILIONIDAE_CHIROPTERA","Eptesicus_brasiliensis",0.0095,-6.740066646,NA,NA,NA,NA,NA,"Eptesicus_brasiliensis","Eptesicus","VESPERTILIONIDAE","CHIROPTERA","Yangochiroptera","Laurasiatheria","Eptesicus_brasiliensis",4,0,"sampled","PC17_VespertilionidRelated"
"1615","Eptesicus_chiriquinus_VESPERTILIONIDAE_CHIROPTERA","Eptesicus_chiriquinus",0.0113,7.873939313,NA,NA,NA,NA,NA,"Eptesicus_chiriquinus","Eptesicus","VESPERTILIONIDAE","CHIROPTERA","Yangochiroptera","Laurasiatheria","Eptesicus_chiriquinus",1,0,"sampled","PC17_VespertilionidRelated"
"1616","Eptesicus_diminutus_VESPERTILIONIDAE_CHIROPTERA","Eptesicus_diminutus",0.006,-21.33621762,NA,NA,NA,NA,NA,"Eptesicus_diminutus","Eptesicus","VESPERTILIONIDAE","CHIROPTERA","Yangochiroptera","Laurasiatheria","Eptesicus_diminutus",5,0,"sampled","PC17_VespertilionidRelated"
"1617","Eptesicus_dimissus_VESPERTILIONIDAE_CHIROPTERA","Eptesicus_dimissus",0.015,27.43334342,NA,NA,NA,NA,NA,"Eptesicus_dimissus","Eptesicus","VESPERTILIONIDAE","CHIROPTERA","Yangochiroptera","Laurasiatheria","Eptesicus_dimissus",2,0,"sampled","PC17_VespertilionidRelated"
"1618","Eptesicus_floweri_VESPERTILIONIDAE_CHIROPTERA","Eptesicus_floweri",0.0067,15.20608849,NA,NA,NA,NA,NA,"Eptesicus_floweri","Eptesicus","VESPERTILIONIDAE","CHIROPTERA","Yangochiroptera","Laurasiatheria","Eptesicus_floweri",0,0,"imputed","PC17_VespertilionidRelated"
"1619","Eptesicus_furinalis_VESPERTILIONIDAE_CHIROPTERA","Eptesicus_furinalis",0.0077,-9.364147415,NA,NA,NA,NA,NA,"Eptesicus_furinalis","Eptesicus","VESPERTILIONIDAE","CHIROPTERA","Yangochiroptera","Laurasiatheria","Eptesicus_furinalis",6,0,"sampled","PC17_VespertilionidRelated"
"1620","Eptesicus_fuscus_VESPERTILIONIDAE_CHIROPTERA","Eptesicus_fuscus",0.0165,38.4891943,"Scaffold",21392,13454942,"2012-11-08","2. Existing assembly in 241-way","Eptesicus_fuscus","Eptesicus","VESPERTILIONIDAE","CHIROPTERA","Yangochiroptera","Laurasiatheria","Eptesicus_fuscus",30,0,"sampled","PC17_VespertilionidRelated"
"1621","Eptesicus_gobiensis_VESPERTILIONIDAE_CHIROPTERA","Eptesicus_gobiensis",0.01,41.32074854,NA,NA,NA,NA,NA,"Eptesicus_gobiensis","Eptesicus","VESPERTILIONIDAE","CHIROPTERA","Yangochiroptera","Laurasiatheria","Eptesicus_gobiensis",3,0,"sampled","PC17_VespertilionidRelated"
"1622","Eptesicus_guadeloupensis_VESPERTILIONIDAE_CHIROPTERA","Eptesicus_guadeloupensis",0.0166,16.23022548,NA,NA,NA,NA,NA,"Eptesicus_guadeloupensis","Eptesicus","VESPERTILIONIDAE","CHIROPTERA","Yangochiroptera","Laurasiatheria","Eptesicus_guadeloupensis",0,0,"imputed","PC17_VespertilionidRelated"
"1623","Eptesicus_hottentotus_VESPERTILIONIDAE_CHIROPTERA","Eptesicus_hottentotus",0.03,-23.09657978,NA,NA,NA,NA,NA,"Eptesicus_hottentotus","Eptesicus","VESPERTILIONIDAE","CHIROPTERA","Yangochiroptera","Laurasiatheria","Eptesicus_hottentotus",2,0,"sampled","PC17_VespertilionidRelated"
"1624","Eptesicus_innoxius_VESPERTILIONIDAE_CHIROPTERA","Eptesicus_innoxius",0.0084,-5.138399187,NA,NA,NA,NA,NA,"Eptesicus_innoxius","Eptesicus","VESPERTILIONIDAE","CHIROPTERA","Yangochiroptera","Laurasiatheria","Eptesicus_innoxius",0,0,"imputed","PC17_VespertilionidRelated"
"1625","Eptesicus_isabellinus_VESPERTILIONIDAE_CHIROPTERA","Eptesicus_isabellinus",0.052068276,NA,NA,NA,NA,NA,NA,"Eptesicus_isabellinus","Eptesicus","VESPERTILIONIDAE","CHIROPTERA","Yangochiroptera","Laurasiatheria",NA,2,0,"sampled","PC17_VespertilionidRelated"
"1626","Eptesicus_japonensis_VESPERTILIONIDAE_CHIROPTERA","Eptesicus_japonensis",0.0101,36.29335457,NA,NA,NA,NA,NA,"Eptesicus_japonensis","Eptesicus","VESPERTILIONIDAE","CHIROPTERA","Yangochiroptera","Laurasiatheria","Eptesicus_japonensis",0,0,"imputed","PC17_VespertilionidRelated"
"1627","Eptesicus_kobayashii_VESPERTILIONIDAE_CHIROPTERA","Eptesicus_kobayashii",0.010980083,NA,NA,NA,NA,NA,NA,"Eptesicus_kobayashii","Eptesicus","VESPERTILIONIDAE","CHIROPTERA","Yangochiroptera","Laurasiatheria","Eptesicus_kobayashii",0,0,"imputed","PC17_VespertilionidRelated"
"1628","Eptesicus_lobatus_VESPERTILIONIDAE_CHIROPTERA","Eptesicus_lobatus",0.011143324,NA,NA,NA,NA,NA,NA,"Eptesicus_lobatus","Eptesicus","VESPERTILIONIDAE","CHIROPTERA","Yangochiroptera","Laurasiatheria",NA,0,0,"imputed","PC17_VespertilionidRelated"
"1629","Eptesicus_nasutus_VESPERTILIONIDAE_CHIROPTERA","Eptesicus_nasutus",0.0079,22.24527607,NA,NA,NA,NA,NA,"Eptesicus_nasutus","Eptesicus","VESPERTILIONIDAE","CHIROPTERA","Yangochiroptera","Laurasiatheria","Eptesicus_nasutus",1,0,"sampled","PC17_VespertilionidRelated"
"1630","Eptesicus_nilssonii_VESPERTILIONIDAE_CHIROPTERA","Eptesicus_nilssonii",0.0104,56.33514291,NA,NA,NA,NA,NA,"Eptesicus_nilssonii","Eptesicus","VESPERTILIONIDAE","CHIROPTERA","Yangochiroptera","Laurasiatheria","Eptesicus_nilssonii",5,0,"sampled","PC17_VespertilionidRelated"
"1631","Eptesicus_pachyomus_VESPERTILIONIDAE_CHIROPTERA","Eptesicus_pachyomus",0.016156992,NA,NA,NA,NA,NA,NA,"Eptesicus_pachyomus","Eptesicus","VESPERTILIONIDAE","CHIROPTERA","Yangochiroptera","Laurasiatheria",NA,3,0,"sampled","PC17_VespertilionidRelated"
"1632","Eptesicus_pachyotis_VESPERTILIONIDAE_CHIROPTERA","Eptesicus_pachyotis",0.0083,33.81024125,NA,NA,NA,NA,NA,"Eptesicus_pachyotis","Eptesicus","VESPERTILIONIDAE","CHIROPTERA","Yangochiroptera","Laurasiatheria","Eptesicus_pachyotis",0,0,"imputed","PC17_VespertilionidRelated"
"1633","Eptesicus_platyops_VESPERTILIONIDAE_CHIROPTERA","Eptesicus_platyops",0.021,8.139559697,NA,NA,NA,NA,NA,"Eptesicus_platyops","Eptesicus","VESPERTILIONIDAE","CHIROPTERA","Yangochiroptera","Laurasiatheria","Eptesicus_platyops",0,0,"imputed","PC17_VespertilionidRelated"
"1634","Eptesicus_serotinus_VESPERTILIONIDAE_CHIROPTERA","Eptesicus_serotinus",0.0229,41.34297715,NA,NA,NA,NA,NA,"Eptesicus_serotinus","Eptesicus","VESPERTILIONIDAE","CHIROPTERA","Yangochiroptera","Laurasiatheria","Eptesicus_serotinus",6,0,"sampled","PC17_VespertilionidRelated"
"1635","Eptesicus_tatei_VESPERTILIONIDAE_CHIROPTERA","Eptesicus_tatei",0.0125,27.16564752,NA,NA,NA,NA,NA,"Eptesicus_tatei","Eptesicus","VESPERTILIONIDAE","CHIROPTERA","Yangochiroptera","Laurasiatheria","Eptesicus_tatei",0,0,"imputed","PC17_VespertilionidRelated"
"1636","Equus_africanus_EQUIDAE_PERISSODACTYLA","Equus_africanus",325,14.15019226,"Scaffold",134070,15144613,"2018-04-04","2. Existing assembly in 241-way","Equus_africanus","Equus","EQUIDAE","PERISSODACTYLA","Perissodactyla","Laurasiatheria",NA,6,0,"sampled","PC21_Perissodactyla"
"1637","Equus_caballus_EQUIDAE_PERISSODACTYLA","Equus_caballus",250,NA,"Chromosome",112381,46749900,"2007-10-29","2. Existing assembly in 241-way","Equus_caballus","Equus","EQUIDAE","PERISSODACTYLA","Perissodactyla","Laurasiatheria","Equus_caballus",31,0,"sampled","PC21_Perissodactyla"
"1638","Equus_capensis_EQUIDAE_PERISSODACTYLA","Equus_capensis",287.5264256,NA,NA,NA,NA,NA,NA,"Equus_capensis","Equus","EQUIDAE","PERISSODACTYLA","Perissodactyla","Laurasiatheria",NA,0,1,"imputed","PC21_Perissodactyla"
"1639","Equus_ferus_EQUIDAE_PERISSODACTYLA","Equus_ferus",250,NA,"Scaffold",57610,513800,"2014-06-05","2. Existing assembly in 241-way","Equus_ferus","Equus","EQUIDAE","PERISSODACTYLA","Perissodactyla","Laurasiatheria",NA,31,0,"sampled","PC21_Perissodactyla"
"1640","Equus_grevyi_EQUIDAE_PERISSODACTYLA","Equus_grevyi",407.9998,3.552068817,NA,NA,NA,NA,NA,"Equus_grevyi","Equus","EQUIDAE","PERISSODACTYLA","Perissodactyla","Laurasiatheria","Equus_grevyi",7,0,"sampled","PC21_Perissodactyla"
"1641","Equus_hemionus_EQUIDAE_PERISSODACTYLA","Equus_hemionus",230,42.36738252,NA,NA,NA,NA,NA,"Equus_hemionus","Equus","EQUIDAE","PERISSODACTYLA","Perissodactyla","Laurasiatheria","Equus_hemionus",5,0,"sampled","PC21_Perissodactyla"
"1642","Equus_kiang_EQUIDAE_PERISSODACTYLA","Equus_kiang",275,34.45214677,NA,NA,NA,NA,NA,"Equus_kiang","Equus","EQUIDAE","PERISSODACTYLA","Perissodactyla","Laurasiatheria","Equus_kiang",5,0,"sampled","PC21_Perissodactyla"
"1643","Equus_neogeus_EQUIDAE_PERISSODACTYLA","Equus_neogeus",298.1279674,NA,NA,NA,NA,NA,NA,"Equus_neogeus","Equus","EQUIDAE","PERISSODACTYLA","Perissodactyla","Laurasiatheria",NA,0,1,"imputed","PC21_Perissodactyla"
"1644","Equus_ovodovi_EQUIDAE_PERISSODACTYLA","Equus_ovodovi",227.13,NA,NA,NA,NA,NA,NA,"Equus_ovodovi","Equus","EQUIDAE","PERISSODACTYLA","Perissodactyla","Laurasiatheria",NA,4,1,"sampled","PC21_Perissodactyla"
"1645","Equus_quagga_EQUIDAE_PERISSODACTYLA","Equus_quagga",276,-13.67384687,"Chromosome",427941,122556673,"2022-01-31",NA,"Equus_quagga","Equus","EQUIDAE","PERISSODACTYLA","Perissodactyla","Laurasiatheria","Equus_quagga",5,0,"sampled","PC21_Perissodactyla"
"1646","Equus_zebra_EQUIDAE_PERISSODACTYLA","Equus_zebra",286.9987,-22.97879352,NA,NA,NA,NA,NA,"Equus_zebra","Equus","EQUIDAE","PERISSODACTYLA","Perissodactyla","Laurasiatheria","Equus_zebra",6,0,"sampled","PC21_Perissodactyla"
"1647","Eremitalpa_granti_CHRYSOCHLORIDAE_AFROSORICIDA","Eremitalpa_granti",0.0261,-28.05686683,NA,NA,NA,NA,NA,"Eremitalpa_granti","Eremitalpa","CHRYSOCHLORIDAE","AFROSORICIDA","Afrotheria","Afroth.","Eremitalpa_granti",5,0,"sampled","PC2_Afrotheria"
"1648","Eremodipus_lichtensteini_DIPODIDAE_RODENTIA","Eremodipus_lichtensteini",0.051,41.48830321,NA,NA,NA,NA,NA,"Eremodipus_lichtensteini","Eremodipus","DIPODIDAE","RODENTIA","Mouse-related","Euarchontoglires","Eremodipus_lichtensteini",11,0,"sampled","PC8_Dipodidae"
"1649","Eremoryzomys_polius_CRICETIDAE_RODENTIA","Eremoryzomys_polius",0.0605,-6.067151095,NA,NA,NA,NA,NA,"Eremoryzomys_polius","Eremoryzomys","CRICETIDAE","RODENTIA","Mouse-related","Euarchontoglires",NA,2,0,"sampled","PC12_Cricetidae"
"1650","Erethizon_dorsatum_ERETHIZONTIDAE_RODENTIA","Erethizon_dorsatum",7.0853,51.54331112,"Scaffold",118744,16680019,"2019-07-01",NA,"Erethizon_dorsatum","Erethizon","ERETHIZONTIDAE","RODENTIA","Guinea_pig-related","Euarchontoglires","Erethizon_dorsatum",29,0,"sampled","PC14_GuineaPigRelated"
"1651","Erignathus_barbatus_PHOCIDAE_CARNIVORA","Erignathus_barbatus",280,71.50727,NA,NA,NA,NA,NA,"Erignathus_barbatus","Erignathus","PHOCIDAE","CARNIVORA","Caniformes","Laurasiatheria","Erignathus_barbatus",13,0,"sampled","PC22_Carnivora"
"1652","Erinaceus_amurensis_ERINACEIDAE_EULIPOTYPHLA","Erinaceus_amurensis",0.8,39.7461388,NA,NA,NA,NA,NA,"Erinaceus_amurensis","Erinaceus","ERINACEIDAE","EULIPOTYPHLA","Erinaceidae","Laurasiatheria","Erinaceus_amurensis",6,0,"sampled","PC15_Eulipotyphla"
"1653","Erinaceus_concolor_ERINACEIDAE_EULIPOTYPHLA","Erinaceus_concolor",0.719,38.38486457,NA,NA,NA,NA,NA,"Erinaceus_concolor","Erinaceus","ERINACEIDAE","EULIPOTYPHLA","Erinaceidae","Laurasiatheria","Erinaceus_concolor",15,0,"sampled","PC15_Eulipotyphla"
"1654","Erinaceus_europaeus_ERINACEIDAE_EULIPOTYPHLA","Erinaceus_europaeus",0.771,53.03245555,"Contig",2753,NA,"2006-02-17","2. Existing assembly in 241-way","Erinaceus_europaeus","Erinaceus","ERINACEIDAE","EULIPOTYPHLA","Erinaceidae","Laurasiatheria","Erinaceus_europaeus",29,0,"sampled","PC15_Eulipotyphla"
"1655","Erinaceus_roumanicus_ERINACEIDAE_EULIPOTYPHLA","Erinaceus_roumanicus",0.745,51.88095026,NA,NA,NA,NA,NA,"Erinaceus_roumanicus","Erinaceus","ERINACEIDAE","EULIPOTYPHLA","Erinaceidae","Laurasiatheria","Erinaceus_roumanicus",6,0,"sampled","PC15_Eulipotyphla"
"1656","Eropeplus_canus_MURIDAE_RODENTIA","Eropeplus_canus",0.235,-2.093004388,NA,NA,NA,NA,NA,"Eropeplus_canus","Eropeplus","MURIDAE","RODENTIA","Mouse-related","Euarchontoglires","Eropeplus_canus",0,0,"imputed","PC11_Muridae"
"1657","Erophylla_bombifrons_PHYLLOSTOMIDAE_CHIROPTERA","Erophylla_bombifrons",0.0143,18.83855281,NA,NA,NA,NA,NA,"Erophylla_bombifrons","Erophylla","PHYLLOSTOMIDAE","CHIROPTERA","Yangochiroptera","Laurasiatheria","Erophylla_bombifrons",1,0,"sampled","PC16_PhyllostomidRelated"
"1658","Erophylla_sezekorni_PHYLLOSTOMIDAE_CHIROPTERA","Erophylla_sezekorni",0.0158,21.38610939,NA,NA,NA,NA,NA,"Erophylla_sezekorni","Erophylla","PHYLLOSTOMIDAE","CHIROPTERA","Yangochiroptera","Laurasiatheria","Erophylla_sezekorni",9,0,"sampled","PC16_PhyllostomidRelated"
